company,tier,primary_source,valuation_b_latest,valuation_usd,funding_original_usd,funding_audited_usd,funding_audit_flag,industry_raw,industry_group,country,continent,city,founded_year,date_joined_unicorn,unicorn_year,era,years_to_unicorn,years_to_unicorn_flag,outcome,investors,investor_count,accelerator,in_yc,in_techstars,in_500global,valuation_asof,exit_date,exit_reason,exit_valuation_b,funding_total_usd,funding_rounds,first_funding_at,last_funding_at,status_asof,batch,batch_year,team_size,funding_stage,date_joined_parsed,is_unicorn_history,_ingested_at,_source_file,select_investor_count,_flag_long_path,_flag_missing_valuation,_flag_invalid_continent,ln_valuation,ln_funding
Trade Republic,unicorn_current,CB Insights unicorn list (2026-07),14.65,14650000000.0,996000000000.0,996000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,Germany,Europe,Berlin,2015.0,5/20/2021,2021.0,2021,6.0,,operating,"Founders Fund. Accel, Creandum",2.0,,False,False,False,2026-07,,,,996000000000.0,,,,,,,,,2021-05-20,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,23.407706172409487,20.719257815548872
Anduril,unicorn_current,CB Insights unicorn list (2026-07),14.0,14000000000.0,691000000000.0,691000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,United States,North America,Irvine,2017.0,9/11/2019,2019.0,Pre-2021,2.0,,operating,"Andreessen Horowitz, Founders Fund, Revolution Ventures",3.0,,False,False,False,2026-07,,,,691000000000.0,,,,,,,,,2019-09-11,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.36232316656167,20.353650381731946
OpenSea,unicorn_current,CB Insights unicorn list (2026-07),13.3,13300000000.0,427000000000.0,427000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Media & Entertainment,AI & Data,United States,North America,New York,2017.0,7/20/2021,2021.0,2021,4.0,,operating,"Andreessen Horowitz, Thirty Five Ventures, Sound Ventures",3.0,,True,False,False,2026-07,,,,427000000000.0,,,,,,,,,2021-07-20,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.31102987217412,19.8722945711929
Grammarly,unicorn_current,CB Insights unicorn list (2026-07),13.0,13000000000.0,400000000000.0,400000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Media & Entertainment,AI & Data,United States,North America,San Francisco,2009.0,10/10/2019,2019.0,Pre-2021,10.0,,operating,"General Catalyst, Institutional Venture Partners, Breyer Capital",3.0,,False,False,False,2026-07,,,,400000000000.0,,,,,,,,,2019-10-10,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.288215194407947,19.806975105072254
Celonis,unicorn_current,CB Insights unicorn list (2026-07),13.0,13000000000.0,1000000000.0,1000000000.0,ok_or_missing,Enterprise Tech,Enterprise Software,Germany,Europe,Munich,2011.0,6/26/2018,2018.0,Pre-2021,7.0,,operating,"Accel, 83North",2.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2018-06-26,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,23.288215194407947,20.72326583694641
Devoted Health,unicorn_current,CB Insights unicorn list (2026-07),12.9,12900000000.0,2000000000.0,2000000000.0,ok_or_missing,Healthcare & Life Sciences,Health & Bio,United States,North America,Waltham,2017.0,10/16/2018,2018.0,Pre-2021,1.0,,operating,"Andreessen Horowitz, F-Prime Capital, Venrock",3.0,,False,False,False,2026-07,,,,2000000000.0,,,,,,,,,2018-10-16,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.280493148314036,21.416413017506358
Shield AI,unicorn_current,CB Insights unicorn list (2026-07),12.7,12700000000.0,328000000000.0,328000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,United States,North America,San Diego,2015.0,8/24/2021,2021.0,2021,6.0,,operating,"Andreessen Horowitz, Homebrew, Point72 Ventures",3.0,,False,False,False,2026-07,,,,328000000000.0,,,,,,,,,2021-08-24,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.264867830410957,19.608524166348417
Faire,unicorn_current,CB Insights unicorn list (2026-07),12.59,12590000000.0,1000000000.0,1000000000.0,ok_or_missing,Consumer & Retail,AI & Data,United States,North America,San Francisco,2017.0,10/30/2019,2019.0,Pre-2021,2.0,,operating,"Khosla Ventures, Forerunner Ventures, Sequoia Capital",3.0,,True,False,False,2026-07,,,,1000000000.0,,,,,,,,,2019-10-30,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.256168685002667,20.72326583694641
Brex,unicorn_current,CB Insights unicorn list (2026-07),12.3,12300000000.0,1000000000.0,1000000000.0,ok_or_missing,Enterprise Tech,Enterprise Software,United States,North America,Salt Lake City,2017.0,10/5/2018,2018.0,Pre-2021,1.0,,operating,"DST Global, Ribbit Capital, Greenoaks Capital Management",3.0,,True,False,False,2026-07,,,,1000000000.0,,,,,,,,,2018-10-05,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.232865099324783,20.72326583694641
JUUL Labs,unicorn_current,CB Insights unicorn list (2026-07),12.0,12000000000.0,14000000000.0,14000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,San Francisco,2015.0,12/20/2017,2017.0,Pre-2021,2.0,,operating,Tiger Global Management,1.0,,False,False,False,2026-07,,,,14000000000.0,,,,,,,,,2017-12-20,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,1,False,False,False,23.208172486734412,16.454567887579532
Xingsheng Selected,unicorn_current,CB Insights unicorn list (2026-07),12.0,12000000000.0,5000000000.0,5000000000.0,ok_or_missing,Consumer & Retail,AI & Data,China,Asia,Changsha,2009.0,7/22/2020,2020.0,Pre-2021,11.0,,operating,"KKR, Tencent Holdings, Sequoia Capital China",3.0,,False,False,False,2026-07,,,,5000000000.0,,,,,,,,,2020-07-22,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.208172486734412,22.33270374938051
Bitmain Technologies,unicorn_current,CB Insights unicorn list (2026-07),12.0,12000000000.0,765000000000.0,765000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,China,Asia,Beijing,2015.0,7/6/2018,2018.0,Pre-2021,3.0,,operating,"Coatue Management, Sequoia Capital China, IDG Capital",3.0,,False,False,False,2026-07,,,,765000000000.0,,,,,,,,,2018-07-06,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.208172486734412,20.45538639179081
GoodLeap,unicorn_current,CB Insights unicorn list (2026-07),12.0,12000000000.0,800000000000.0,800000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,Roseville,2003.0,10/13/2021,2021.0,2021,18.0,,operating,"New Enterprise Associates, BDT Capital Partners, Davidson Kempner Capital Management",3.0,,False,False,False,2026-07,,,,800000000000.0,,,,,,,,,2021-10-13,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.208172486734412,20.5001222856322
Airtable,unicorn_current,CB Insights unicorn list (2026-07),11.7,11700000000.0,1000000000.0,1000000000.0,ok_or_missing,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2013.0,11/15/2018,2018.0,Pre-2021,5.0,,operating,"Caffeinated Capital, CRV, Founder Collective",3.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2018-11-15,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.18285467875012,20.72326583694641
Whatnot,unicorn_current,CB Insights unicorn list (2026-07),11.5,11500000000.0,225000000000.0,225000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Marina del Rey,2019.0,9/16/2021,2021.0,2021,2.0,,operating,"Y Combinator, Andreessen Horowitz, Wonder Ventures",3.0,,True,False,False,2026-07,,,,225000000000.0,,,,,,,,,2021-09-16,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.165612872315616,19.231610960168695
ZongMu Technology,unicorn_current,CB Insights unicorn list (2026-07),11.4,11400000000.0,376000000000.0,376000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,China,Asia,Shanghai,2013.0,6/3/2021,2021.0,2021,8.0,,operating,"LTW Capital, Legend Capital, Qualcomm Ventures",3.0,,False,False,False,2026-07,,,,376000000000.0,,,,,,,,,2021-06-03,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.15687919234686,19.745099701354167
Global Switch,unicorn_current,CB Insights unicorn list (2026-07),11.1,11100000000.0,5000000000.0,5000000000.0,ok_or_missing,Enterprise Tech,Enterprise Software,United Kingdom,Europe,London,1998.0,12/22/2016,2016.0,Pre-2021,18.0,,operating,"Aviation Industry Corporation of China, Essence Financial, Jiangsu Sha Steel Group",3.0,,False,False,False,2026-07,,,,5000000000.0,,,,,,,,,2016-12-22,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.1302109452647,22.33270374938051
Oura,unicorn_current,CB Insights unicorn list (2026-07),11.0,11000000000.0,148000000000.0,148000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Healthcare & Life Sciences,Health & Bio,Finland,Europe,Oulu,2013.0,4/5/2022,2022.0,Post-2021,9.0,,operating,"Forerunner Ventures, Lifeline Ventures, MSD Capital",3.0,,False,False,False,2026-07,,,,148000000000.0,,,,,,,,,2022-04-05,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.121161109744783,18.81272283172839
Bolt,unicorn_current,CB Insights unicorn list (2026-07),11.0,11000000000.0,1000000000.0,1000000000.0,ok_or_missing,Financial Services,Fintech,United States,North America,San Francisco,2013.0,10/8/2021,2021.0,2021,8.0,,operating,"Activant Capital, Tribe Capital, General Atlantic",3.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2021-10-08,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.121161109744783,20.72326583694641
Airwallex,unicorn_current,CB Insights unicorn list (2026-07),11.0,11000000000.0,802000000000.0,802000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,Singapore,Asia,,2015.0,3/25/2019,2019.0,Pre-2021,4.0,,operating,"DST Global, Sequoia Capital China, Tencent Holdings",3.0,,False,False,False,2026-07,,,,802000000000.0,,,,,,,,,2019-03-25,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.121161109744783,20.50261916583079
Checkout.com,unicorn_current,CB Insights unicorn list (2026-07),11.0,11000000000.0,2000000000.0,2000000000.0,ok_or_missing,Financial Services,Fintech,United Kingdom,Europe,London,2012.0,5/2/2019,2019.0,Pre-2021,7.0,,operating,"Tiger Global Management, Insight Partners, DST Global",3.0,,False,False,False,2026-07,,,,2000000000.0,,,,,,,,,2019-05-02,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.121161109744783,21.416413017506358
Notion,unicorn_current,CB Insights unicorn list (2026-07),11.0,11000000000.0,343000000000.0,343000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2016.0,4/1/2020,2020.0,Pre-2021,4.0,,operating,"Index Ventures, Draft Ventures, Felicis Ventures",3.0,,False,True,False,2026-07,,,,343000000000.0,,,,,,,,,2020-04-01,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.121161109744783,19.653241005130216
Alchemy,unicorn_current,CB Insights unicorn list (2026-07),10.2,10200000000.0,564000000000.0,564000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2017.0,10/28/2021,2021.0,2021,4.0,,operating,"DFJ Growth Fund, Coatue Management, Addition",3.0,,True,False,False,2026-07,,,,564000000000.0,,,,,,,,,2021-10-28,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.045653557236637,20.150564809462335
Chehaoduo,unicorn_current,CB Insights unicorn list (2026-07),10.0,10000000000.0,4000000000.0,4000000000.0,ok_or_missing,Consumer & Retail,AI & Data,China,Asia,Beijing,2015.0,3/12/2016,2016.0,Pre-2021,1.0,,operating,"Sequoia Capital China, GX Capital",2.0,,False,False,False,2026-07,,,,4000000000.0,,,,,,,,,2016-03-12,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,2,False,False,False,23.025850929940457,22.1095601980663
Gusto,unicorn_current,CB Insights unicorn list (2026-07),10.0,10000000000.0,691000000000.0,691000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,San Francisco,2011.0,12/18/2015,2015.0,Pre-2021,4.0,,operating,"General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers",3.0,,True,False,False,2026-07,,,,691000000000.0,,,,,,,,,2015-12-18,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.025850929940457,20.353650381731946
Digital Currency Group,unicorn_current,CB Insights unicorn list (2026-07),10.0,10000000000.0,1000000000.0,1000000000.0,ok_or_missing,Financial Services,Fintech,United States,North America,New York,2015.0,11/1/2021,2021.0,2021,6.0,,operating,"Ribbit Capital, capitalG, Softbank Group",3.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2021-11-01,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.025850929940457,20.72326583694641
Talkdesk,unicorn_current,CB Insights unicorn list (2026-07),10.0,10000000000.0,497000000000.0,497000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Francisco,2011.0,10/3/2018,2018.0,Pre-2021,7.0,,operating,"DJF, Salesforce Ventures, Storm Ventures",3.0,,False,False,True,2026-07,,,,497000000000.0,,,,,,,,,2018-10-03,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,23.025850929940457,20.024100584060903
Vinted,unicorn_current,CB Insights unicorn list (2026-07),9.39,9390000000.0,562000000000.0,562000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,Lithuania,Europe,Vilnius,2008.0,11/27/2019,2019.0,Pre-2021,11.0,,operating,"Accel, Insight Partners, Burda Principal Investments",3.0,,False,False,False,2026-07,,,,562000000000.0,,,,,,,,,2019-11-27,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.96291113016658,20.147012407857964
HEYTEA,unicorn_current,CB Insights unicorn list (2026-07),9.28,9280000000.0,594000000000.0,594000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,China,Asia,Shenzhen,2012.0,7/1/2019,2019.0,Pre-2021,7.0,,operating,"Sequoia Capital China, Tencent Investment, BA Capital",3.0,,False,False,False,2026-07,,,,594000000000.0,,,,,,,,,2019-07-01,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.95112738374452,20.20238987732692
N26,unicorn_current,CB Insights unicorn list (2026-07),9.23,9230000000.0,2000000000.0,2000000000.0,ok_or_missing,Financial Services,Fintech,Germany,Europe,Berlin,2013.0,1/10/2019,2019.0,Pre-2021,6.0,,operating,"Redalpine Venture Partners, Earlybird Venture Capital, Valar Ventures",3.0,,False,False,False,2026-07,,,,2000000000.0,,,,,,,,,2019-01-10,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.94572488546117,21.416413017506358
OYO Rooms,unicorn_current,CB Insights unicorn list (2026-07),9.0,9000000000.0,3000000000.0,3000000000.0,ok_or_missing,Consumer & Retail,AI & Data,India,Asia,Gurugram,2012.0,9/25/2018,2018.0,Pre-2021,6.0,,operating,"SoftBank Group, Sequoia Capital India, Lightspeed India Partners",3.0,,False,False,False,2026-07,,,,3000000000.0,,,,,,,,,2018-09-25,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.920490414282632,21.82187812561452
Niantic,unicorn_current,CB Insights unicorn list (2026-07),9.0,9000000000.0,770000000000.0,770000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Media & Entertainment,AI & Data,United States,North America,San Francisco,2015.0,11/24/2017,2017.0,Pre-2021,2.0,,operating,"Nintendo, Google, Pokemon Company International, Spark Capital",4.0,,False,False,False,2026-07,,,,770000000000.0,,,,,,,,,2017-11-24,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,4,False,False,False,22.920490414282632,20.461901072812005
Tanium,unicorn_current,CB Insights unicorn list (2026-07),9.0,9000000000.0,775000000000.0,775000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,Kirkland,2007.0,3/31/2015,2015.0,Pre-2021,8.0,,operating,"Andreessen Horowitz, Nor-Cal Invest, TPG Growth",3.0,,False,False,False,2026-07,,,,775000000000.0,,,,,,,,,2015-03-31,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.920490414282632,20.468373587317622
Rapyd,unicorn_current,CB Insights unicorn list (2026-07),8.75,8750000000.0,770000000000.0,770000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United Kingdom,Europe,London,2016.0,12/3/2019,2019.0,Pre-2021,3.0,,operating,"Target Global, General Catalyst, Durable Capital Partners",3.0,,False,False,False,2026-07,,,,770000000000.0,,,,,,,,,2019-12-03,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.892319537315934,20.461901072812005
Chainalysis,unicorn_current,CB Insights unicorn list (2026-07),8.6,8600000000.0,367000000000.0,367000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,New York,2014.0,11/23/2020,2020.0,Pre-2021,6.0,,operating,"Addition, Benhcmark, Accel",3.0,,False,True,False,2026-07,,,,367000000000.0,,,,,,,,,2020-11-23,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.875028040205873,19.720872406018845
Gopuff,unicorn_current,CB Insights unicorn list (2026-07),8.5,8500000000.0,3000000000.0,3000000000.0,ok_or_missing,Consumer & Retail,AI & Data,United States,North America,Philadelphia,2013.0,10/8/2020,2020.0,Pre-2021,7.0,,operating,"Accel, SoftBank Group, Anthos Capital",3.0,,False,False,False,2026-07,,,,3000000000.0,,,,,,,,,2020-10-08,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.863332000442682,21.82187812561452
DriveNets,unicorn_current,CB Insights unicorn list (2026-07),8.5,8500000000.0,325000000000.0,325000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,Israel,Asia,Ra'anana,2015.0,1/27/2021,2021.0,2021,6.0,,operating,"Bessemer Venture Partners, Pitango Venture Capital, D1 Capital Partners",3.0,,False,False,False,2026-07,,,,325000000000.0,,,,,,,,,2021-01-27,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.863332000442682,19.599335740294013
Personio,unicorn_current,CB Insights unicorn list (2026-07),8.5,8500000000.0,524000000000.0,524000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,Germany,Europe,Munich,2015.0,1/19/2021,2021.0,2021,6.0,,operating,"Global Founders Capital, Nortzone Ventures, Picus Capital",3.0,,False,False,False,2026-07,,,,524000000000.0,,,,,,,,,2021-01-19,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.863332000442682,20.077002242285317
SumUp,unicorn_current,CB Insights unicorn list (2026-07),8.5,8500000000.0,1000000000.0,1000000000.0,ok_or_missing,Financial Services,Fintech,United States,North America,Wilmington,2011.0,7/16/2019,2019.0,Pre-2021,8.0,,operating,"American Express Ventures, Goldman Sachs, Bain Capital Credit",3.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2019-07-16,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.863332000442682,20.72326583694641
Flock Safety,unicorn_current,CB Insights unicorn list (2026-07),8.4,8400000000.0,381000000000.0,381000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,United States,North America,Atlanta,2017.0,7/13/2021,2021.0,2021,4.0,,operating,"Matrix Partners, Initialized Capital, Tiger Global Management",3.0,,True,False,False,2026-07,,,,381000000000.0,,,,,,,,,2021-07-13,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.85149754279568,19.758309933090974
Tipalti,unicorn_current,CB Insights unicorn list (2026-07),8.3,8300000000.000001,549000000000.0,549000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,United States,North America,San Mateo,2010.0,10/6/2020,2020.0,Pre-2021,10.0,,operating,"01 Advisors, Zeev Ventures, Group 11",3.0,,False,False,False,2026-07,,,,549000000000.0,,,,,,,,,2020-10-06,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.839521351748964,20.123608999473806
Odoo,unicorn_current,CB Insights unicorn list (2026-07),8.13,8130000000.000001,229000000000.0,229000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,Belgium,Europe,Louvain-la-Neuve,2005.0,7/29/2021,2021.0,2021,16.0,,operating,"Summit Partners, Noshaq, Sofinnova Partners",3.0,,False,False,False,2026-07,,,,229000000000.0,,,,,,,,,2021-07-29,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.81882676050613,19.249232561518514
Flexport,unicorn_current,CB Insights unicorn list (2026-07),8.0,8000000000.0,2000000000.0,2000000000.0,ok_or_missing,Industrials,Hardware & Industrials,United States,North America,San Francisco,2013.0,4/30/2018,2018.0,Pre-2021,5.0,,operating,"Bloomberg Beta, Founders Fund, First Round Capital",3.0,,True,False,False,2026-07,,,,2000000000.0,,,,,,,,,2018-04-30,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.80270737862625,21.416413017506358
StarkWare,unicorn_current,CB Insights unicorn list (2026-07),8.0,8000000000.0,161000000000.0,161000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Enterprise Tech,Enterprise Software,Israel,Asia,Netanya,2018.0,11/17/2021,2021.0,2021,3.0,,operating,"Sequoia Capital, Paradigm, Pantera Capital",3.0,,False,False,False,2026-07,,,,161000000000.0,,,,,,,,,2021-11-17,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.80270737862625,18.89691492294874
Fireblocks,unicorn_current,CB Insights unicorn list (2026-07),8.0,8000000000.0,1000000000.0,1000000000.0,ok_or_missing,Financial Services,Fintech,United States,North America,New York,2018.0,7/27/2021,2021.0,2021,3.0,,operating,"Tenaya Capital, Coatue Management, Stripes Group",3.0,,False,False,False,2026-07,,,,1000000000.0,,,,,,,,,2021-07-27,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.80270737862625,20.72326583694641
Dream11,unicorn_current,CB Insights unicorn list (2026-07),8.0,8000000000.0,2000000000.0,2000000000.0,ok_or_missing,Media & Entertainment,AI & Data,India,Asia,Mumbai,2007.0,4/9/2019,2019.0,Pre-2021,12.0,,operating,"Kaalari Capital, Tencent Holdings, Steadview Capital",3.0,,False,False,False,2026-07,,,,2000000000.0,,,,,,,,,2019-04-09,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.80270737862625,21.416413017506358
Plaid,unicorn_current,CB Insights unicorn list (2026-07),8.0,8000000000.0,734000000000.0,734000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,San Francisco,2012.0,12/11/2018,2018.0,Pre-2021,6.0,,operating,"New Enterprise Associates, Spar Capital, Index Ventures",3.0,,False,False,False,2026-07,,,,734000000000.0,,,,,,,,,2018-12-11,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.80270737862625,20.41401958657879
FalconX,unicorn_current,CB Insights unicorn list (2026-07),8.0,8000000000.0,324000000000.0,324000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Financial Services,Fintech,United States,North America,San Mateo,2018.0,8/10/2021,2021.0,2021,3.0,,operating,"Tiger Global Management, American Express Ventures, B Capital Group",3.0,,False,False,False,2026-07,,,,324000000000.0,,,,,,,,,2021-08-10,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.80270737862625,19.596254073756604
Lenskart,unicorn_current,CB Insights unicorn list (2026-07),7.9,7900000000.0,776000000000.0,776000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Consumer & Retail,AI & Data,India,Asia,Faridabad,2008.0,12/20/2019,2019.0,Pre-2021,11.0,,operating,"Chiratae Ventures, PremjiInvest, Softbank",3.0,,False,False,False,2026-07,,,,776000000000.0,,,,,,,,,2019-12-20,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.790128596419386,20.469663078147494
Zipline,unicorn_current,CB Insights unicorn list (2026-07),7.6,7600000000.0,483000000000.0,483000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Industrials,Hardware & Industrials,United States,North America,South San Francisco,2014.0,5/20/2019,2019.0,Pre-2021,5.0,,operating,"Sequoia Capital, Baillie Gifford & Co., Google Ventures",3.0,,False,True,False,2026-07,,,,483000000000.0,,,,,,,,,2019-05-20,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.751414084238696,19.995527211616846
Dapper Labs,unicorn_current,CB Insights unicorn list (2026-07),7.6,7600000000.0,607000000000.0,607000000.0,unit_suspect_unicorn_funding_gt_valuation_working_divide_by_1000,Media & Entertainment,AI & Data,Canada,North America,Vancouver,2018.0,3/30/2021,2021.0,2021,3.0,,operating,"Union Square Ventures, Venrock, Andreessen Horowitz",3.0,,False,False,False,2026-07,,,,607000000000.0,,,,,,,,,2021-03-30,1,2026-07-22T01:41:41.178980+00:00,vc_scout_audited_startup_master_final.csv,3,False,False,False,22.751414084238696,20.224039349023773
